game,net winnings,bet
9105,-7.5,46.0
9106,4.5,47.0
9107,81.5,240.0
9108,-6.0,50.0
9109,-2.0,51.0
9110,0.5,47.0
9111,1.5,47.0
9112,23.5,50.0
9113,-8.0,51.0
9114,53.0,89.0
9115,4.5,50.0
9116,4.0,48.0
9117,-15.5,55.0
9118,-14.5,278.0
9119,-0.5,50.0
9120,-0.5,69.0
9121,26.0,754.0
9122,14.5,67.0
9123,-31.0,159.0
9124,6.5,50.0
9125,-7.0,48.0
9126,5.0,47.0
9127,-69.0,255.0
9128,-15.5,50.0
9129,-8.0,199.0
9130,0.0,46.0
9131,17.0,47.0
9132,-76.0,165.0
9133,0.0,47.0
9134,10.0,46.0
9135,-5.5,45.0
9136,5.5,48.0
9137,-7.5,88.0
9138,4.5,51.0
9139,44.5,162.0
9140,-1.5,46.0
9141,-10.5,45.0
9142,1.5,45.0
9143,-45.5,274.0
9144,-2.0,49.0
9145,-1.5,48.0
9146,14.5,220.0
9147,-2.5,48.0
9148,-2.0,47.0
9149,9.5,49.0
9150,-1.5,46.0
9151,104.5,317.0
9152,31.5,67.0
9153,10.0,277.0
9154,4.0,47.0
9155,-1.0,48.0
9156,11.5,49.0
9157,1.0,46.0
9158,0.0,45.0
9159,-1.0,48.0
9160,3.5,49.0
9161,9.5,47.0
9162,-3.5,48.0
9163,10.0,54.0
9164,14.5,50.0
9165,1.0,47.0
9166,-4.5,83.0
9167,2.5,47.0
9168,47.5,87.0
9169,-2.0,49.0
9170,0.5,46.0
9171,-63.5,335.0
9172,136.0,461.0
9173,32.5,449.0
9174,11.5,63.0
9175,-1.5,47.0
9176,19.5,45.0
9177,18.5,140.0
9178,3.0,49.0
9179,8.5,44.0
9180,-6.5,48.0
9181,21.0,66.0
9182,2.5,47.0
9183,12.0,66.0
9184,20.0,47.0
9185,-3.5,52.0
9186,0.0,46.0
9187,-1.0,48.0
9188,1.0,51.0
9189,-1.0,48.0
9190,-3.0,47.0
9191,3.5,50.0
9192,1.5,50.0
9193,-4.0,48.0
9194,53.0,274.0
9195,-10.0,49.0
9196,-2.5,47.0
9197,-8.5,46.0
9198,-32.0,107.0
9199,120.5,276.0
9200,5.5,47.0
9201,-40.5,201.0
9202,-47.5,145.0
9203,-55.5,163.0
9204,12.5,47.0
9205,0.0,47.0
9206,4.5,49.0
9207,45.0,138.0
9208,85.5,127.0
9209,39.0,464.0
9210,4.0,47.0
9211,4.0,49.0
9212,-2.5,49.0
9213,3.0,50.0
9214,-11.0,50.0
9215,8.0,49.0
9216,5.0,48.0
9217,8.0,51.0
9218,-33.5,120.0
9219,4.0,50.0
9220,-35.0,70.0
9221,7.0,49.0
9222,-109.0,775.0
9223,8.0,49.0
9224,-7.5,44.0
9225,4.5,53.0
9226,-24.5,140.0
9227,-122.5,600.0
9228,-8.0,49.0
9229,-15.5,86.0
9230,-5.5,49.0
9231,-2.5,44.0
9232,11.5,50.0
9233,-10.5,86.0
9234,-13.5,48.0
9235,0.5,86.0
9236,-53.0,337.0
9237,-7.5,44.0
9238,-12.0,45.0
9239,-13.0,47.0
9240,-1.5,48.0
9241,10.5,44.0
9242,31.0,90.0
9243,5.0,49.0
9244,9.5,53.0
9245,6.5,51.0
9246,96.5,222.0
9247,40.0,143.0
9248,7.0,50.0
9249,-84.5,200.0
9250,7.5,49.0
9251,-32.0,158.0
9252,-246.5,617.0
9253,-1.0,47.0
9254,14.0,46.0
9255,-8.5,47.0
9256,3.5,51.0
9257,-7.5,42.0
9258,-3.5,48.0
9259,-87.5,158.0
9260,2.0,47.0
9261,13.0,47.0
9262,-0.5,46.0
9263,-7.5,46.0
9264,-99.5,216.0
9265,-15.0,49.0
9266,-1.0,48.0
9267,10.5,45.0
9268,-20.5,601.0
9269,5.0,47.0
9270,38.0,241.0
9271,-3.5,52.0
9272,-21.0,65.0
9273,-8.5,50.0
9274,3.5,48.0
9275,-17.5,49.0
9276,13.0,292.0
9277,-0.5,50.0
9278,-85.5,353.0
9279,-14.0,48.0
9280,40.5,140.0
9281,47.0,386.0
9282,33.0,145.0
9283,15.5,52.0
9284,-7.5,46.0
9285,199.5,560.0
9286,-3.0,45.0
9287,-5.5,44.0
9288,4.0,44.0
9289,-1.5,48.0
9290,12.0,48.0
9291,-0.5,46.0
9292,-5.5,49.0
9293,16.5,51.0
9294,-2.0,47.0
9295,55.0,141.0
9296,44.0,545.0
9297,38.0,72.0
9298,-116.5,333.0
9299,4.0,446.0
9300,-2.0,49.0
9301,10.0,49.0
9302,2.0,47.0
9303,-29.0,543.0
9304,-2.0,47.0
9305,15.0,49.0
9306,-8.0,46.0
9307,3.0,49.0
9308,72.5,297.0
9309,160.5,508.0
9310,21.0,66.0
9311,5.5,48.0
9312,-16.5,68.0
9313,46.5,86.0
9314,7.5,47.0
9315,36.0,141.0
9316,-17.0,68.0
9317,-9.5,46.0
9318,135.5,661.0
9319,-27.5,64.0
9320,-8.0,49.0
9321,-15.5,47.0
9322,5.5,84.0
9323,-6.0,49.0
9324,-8.0,53.0
9325,10.0,49.0
9326,1.0,51.0
9327,-5.0,47.0
9328,0.5,48.0
9329,-2.5,49.0
9330,-96.0,254.0
9331,48.5,127.0
9332,-3.5,45.0
9333,-7.5,48.0
9334,15.0,46.0
9335,20.0,444.0
9336,33.5,602.0
9337,9.0,524.0
9338,-1.0,45.0
9339,2.5,49.0
9340,17.5,122.0
9341,-4.5,45.0
9342,1.5,50.0
9343,0.5,54.0
9344,11.0,50.0
9345,-5.5,108.0
9346,6.0,49.0
9347,14.0,543.0
9348,5.0,46.0
9349,25.5,144.0
9350,-6.0,44.0
9351,8.0,50.0
9352,-8.0,50.0
9353,6.0,124.0
9354,7.0,45.0
9355,48.5,126.0
9356,-2.5,50.0
9357,76.5,220.0
9358,1.5,50.0
9359,15.0,87.0
9360,11.0,52.0
9361,-6.0,44.0
9362,13.5,48.0
9363,6.0,49.0
9364,123.5,275.0
9365,199.0,489.0
9366,-1.5,44.0
9367,34.0,386.0
9368,-8.0,46.0
9369,4.5,46.0
9370,12.0,88.0
9371,-17.0,64.0
9372,3.5,49.0
9373,-3.5,64.0
9374,38.5,106.0
9375,140.5,332.0
9376,159.0,333.0
9377,-11.0,57.0
9378,0.5,46.0
9379,3.0,46.0
9380,-11.0,52.0
9381,-7.5,47.0
9382,26.5,73.0
9383,5.0,46.0
9384,33.5,448.0
9385,5.0,47.0
9386,9.5,48.0
9387,-9.5,44.0
9388,10.0,46.0
9389,-3.5,50.0
9390,2.5,69.0
9391,6.0,46.0
9392,-76.5,333.0
9393,-2.0,51.0
9394,0.5,50.0
9395,-4.0,50.0
9396,-42.5,122.0
9397,-2.0,47.0
9398,11.0,54.0
9399,118.0,410.0
9400,5.0,51.0
9401,-9.0,51.0
9402,79.0,277.0
9403,52.0,126.0
9404,10.5,44.0
9405,6.0,49.0
9406,-53.0,221.0
9407,-43.0,600.0
9408,-8.5,50.0
9409,38.5,144.0
9410,-67.5,103.0
9411,1.0,47.0
9412,81.0,277.0
9413,12.0,122.0
9414,5.5,48.0
9415,-71.0,201.0
9416,-5.5,50.0
9417,-7.0,48.0
9418,-6.5,47.0
9419,-1.0,47.0
9420,59.5,372.0
9421,-4.0,46.0
9422,-1.5,44.0
9423,14.0,53.0
9424,-8.5,47.0
9425,-63.0,181.0
9426,24.0,148.0
9427,-3.5,45.0
9428,6.5,51.0
9429,2.5,86.0
9430,-6.5,46.0
9431,4.5,85.0
9432,3.5,66.0
9433,-65.0,124.0
9434,1.5,84.0
9435,9.0,43.0
9436,-7.5,47.0
9437,51.5,85.0
9438,-11.5,49.0
9439,-6.0,49.0
9440,-4.5,49.0
9441,3.0,46.0
9442,-1.0,48.0
9443,25.0,581.0
9444,8.0,52.0
9445,7.5,52.0
9446,-64.5,540.0
9447,13.5,50.0
9448,-2.0,47.0
9449,-3.5,45.0
9450,-29.5,71.0
9451,-55.0,521.0
9452,-16.0,105.0
9453,1.5,47.0
9454,-15.5,50.0
9455,12.0,54.0
9456,59.0,539.0
9457,45.0,86.0
9458,-12.0,47.0
9459,-1.5,44.0
9460,-19.0,105.0
9461,7.0,50.0
9462,13.0,102.0
9463,-5.5,200.0
9464,-0.5,45.0
9465,-9.5,51.0
9466,104.5,329.0
9467,-0.5,315.0
9468,4.0,85.0
9469,7.5,49.0
9470,-6.0,51.0
9471,-39.0,92.0
9472,150.0,217.0
9473,20.0,67.0
9474,7.0,46.0
9475,6.5,44.0
9476,-7.0,46.0
9477,41.5,104.0
9478,16.5,50.0
9479,3.5,49.0
9480,-1.0,50.0
9481,1.0,49.0
9482,-7.5,50.0
9483,3.0,200.0
9484,18.0,109.0
9485,-3.0,45.0
9486,1.0,50.0
9487,0.5,48.0
9488,-4.5,45.0
9489,-1.5,50.0
9490,-2.0,387.0
9491,0.0,48.0
9492,-0.5,47.0
9493,73.0,182.0
9494,27.0,184.0
9495,-17.5,49.0
9496,5.0,47.0
9497,70.5,141.0
9498,-9.5,48.0
9499,19.0,67.0
9500,-14.5,49.0
9501,-6.5,49.0
9502,118.0,258.0
9503,5.0,49.0
9504,-6.5,49.0
9505,-56.0,412.0
9506,65.5,431.0
9507,12.5,45.0
9508,14.0,52.0
9509,-74.0,292.0
9510,-54.5,106.0
9511,-1.0,53.0
9512,26.5,123.0
9513,10.5,52.0
9514,-7.0,48.0
9515,-1.5,47.0
9516,-6.5,51.0
9517,16.0,51.0
9518,3.5,46.0
9519,2.0,47.0
9520,-42.5,123.0
9521,0.5,126.0
9522,-9.0,45.0
9523,-2.5,261.0
9524,26.5,164.0
9525,5.0,44.0
9526,3.0,46.0
9527,-1.5,48.0
9528,-15.5,53.0
9529,9.0,49.0
9530,-3.5,104.0
9531,32.5,107.0
9532,9.0,49.0
9533,-4.0,50.0
9534,174.5,411.0
9535,-26.5,83.0
9536,4.5,43.0
9537,-2.0,119.0
9538,0.0,44.0
9539,11.5,47.0
9540,1.5,52.0
9541,-78.5,218.0
9542,-7.5,47.0
9543,0.0,86.0
9544,0.0,45.0
9545,-12.5,101.0
9546,8.5,53.0
9547,9.0,48.0
9548,-2.0,47.0
9549,-30.0,64.0
9550,4.0,52.0
9551,-1.5,52.0
9552,-21.5,314.0
9553,-2.5,50.0
9554,-4.0,52.0
9555,4.0,80.0
9556,45.5,124.0
9557,-8.5,44.0
9558,3.5,44.0
9559,16.5,50.0
9560,-7.5,47.0
9561,50.5,259.0
9562,-2.0,256.0
9563,-8.5,52.0
9564,-16.0,49.0
9565,8.5,53.0
9566,1.0,52.0
9567,25.0,106.0
9568,-16.0,66.0
9569,48.0,182.0
9570,13.0,47.0
9571,4.5,48.0
9572,-0.5,46.0
9573,-38.0,162.0
9574,2.0,43.0
9575,-10.0,47.0
9576,-45.0,84.0
9577,-84.0,165.0
9578,23.5,163.0
9579,-29.0,196.0
9580,0.5,50.0
9581,6.5,47.0
9582,7.5,47.0
9583,-93.5,504.0
9584,8.0,51.0
9585,-19.5,616.0
9586,10.5,51.0
9587,-58.0,180.0
9588,4.0,46.0
9589,-8.0,180.0
9590,-1.0,47.0
9591,6.0,47.0
9592,2.0,48.0
9593,5.0,48.0
9594,70.0,313.0
9595,3.0,49.0
9596,-22.5,47.0
9597,14.0,46.0
9598,-64.0,105.0
9599,211.5,507.0
9600,7.5,49.0
9601,-1.5,44.0
9602,-4.5,49.0
9603,-5.5,47.0
9604,9.0,49.0
9605,9.5,47.0
9606,6.0,50.0
9607,-18.5,71.0
9608,47.0,443.0
9609,131.0,258.0
9610,2.0,51.0
9611,4.5,48.0
9612,-9.5,53.0
9613,10.5,257.0
9614,8.5,49.0
9615,1.0,52.0
9616,-53.0,164.0
9617,-9.5,49.0
9618,-18.0,124.0
9619,-81.5,166.0
9620,0.5,47.0
9621,12.0,45.0
9622,95.0,124.0
9623,1.5,50.0
9624,2.5,45.0
9625,-15.0,66.0
9626,9.0,48.0
9627,2.5,483.0
9628,6.5,49.0
9629,-146.0,523.0
9630,-85.5,446.0
9631,-23.5,300.0
9632,9.5,49.0
9633,1.0,53.0
9634,-1.0,50.0
9635,-4.5,44.0
9636,-6.5,48.0
9637,29.0,168.0
9638,64.5,274.0
9639,-2.0,50.0
9640,12.0,84.0
9641,15.5,51.0
9642,52.5,200.0
9643,-67.5,214.0
9644,4.5,83.0
9645,-6.0,50.0
9646,-7.0,48.0
9647,5.5,48.0
9648,-18.0,104.0
9649,-7.0,47.0
9650,-5.0,46.0
9651,-6.5,48.0
9652,-162.5,258.0
9653,-206.0,541.0
9654,-5.5,52.0
9655,6.0,51.0
9656,19.0,47.0
9657,-1.5,47.0
9658,39.5,158.0
9659,9.5,390.0
9660,24.0,50.0
9661,10.0,47.0
9662,-3.0,147.0
9663,90.5,469.0
9664,-26.0,70.0
9665,3.5,121.0
9666,12.0,107.0
9667,5.0,47.0
9668,69.0,159.0
9669,-26.5,87.0
9670,47.0,162.0
9671,-2.5,49.0
9672,-10.0,46.0
9673,0.0,50.0
9674,8.5,50.0
9675,9.5,49.0
9676,-1.5,83.0
9677,43.5,427.0
9678,-46.5,124.0
9679,81.5,297.0
9680,10.5,50.0
9681,-21.0,107.0
9682,-2.5,45.0
9683,7.0,48.0
9684,63.5,198.0
9685,-6.0,45.0
9686,-25.5,183.0
9687,-2.5,105.0
9688,-23.5,104.0
9689,-1.5,47.0
9690,32.0,370.0
9691,13.0,51.0
9692,215.0,317.0
9693,-2.5,50.0
9694,-2.0,46.0
9695,-23.5,84.0
9696,-40.5,124.0
9697,46.0,201.0
9698,128.0,389.0
9699,-4.0,48.0
9700,6.0,65.0
9701,1.0,49.0
9702,8.0,50.0
9703,-69.0,367.0
9704,4.0,50.0
9705,2.5,49.0
9706,-3.0,48.0
9707,-29.5,408.0
9708,-34.5,107.0
9709,-91.5,312.0
9710,8.0,46.0
9711,-1.5,46.0
9712,7.5,48.0
9713,47.5,334.0
9714,21.5,126.0
9715,28.0,107.0
9716,4.5,50.0
9717,-90.5,238.0
9718,0.5,50.0
9719,0.0,50.0
9720,6.5,48.0
9721,3.0,49.0
9722,0.5,48.0
9723,-63.5,161.0
9724,179.5,504.0
9725,1.0,49.0
9726,-76.0,403.0
9727,-1.5,48.0
9728,7.5,45.0
9729,-5.5,48.0
9730,5.5,48.0
9731,7.5,124.0
9732,40.5,258.0
9733,-99.0,219.0
9734,-16.0,49.0
9735,-74.5,407.0
9736,3.5,48.0
9737,39.5,292.0
9738,-44.5,638.0
9739,0.5,45.0
9740,2.5,47.0
9741,-13.0,49.0
9742,-39.5,275.0
9743,3.5,45.0
9744,-17.5,48.0
9745,-1.0,48.0
9746,9.5,49.0
9747,52.5,334.0
9748,-26.0,372.0
9749,1.0,138.0
9750,-5.0,48.0
9751,-7.5,48.0
9752,8.5,47.0
9753,-10.5,49.0
9754,8.0,44.0
9755,-9.5,49.0
9756,8.5,52.0
9757,1.5,49.0
9758,15.0,47.0
9759,6.0,123.0
9760,0.5,50.0
9761,4.5,47.0
9762,-11.0,107.0
9763,1.5,47.0
9764,97.5,256.0
9765,2.0,47.0
9766,-3.0,47.0
9767,-1.0,45.0
9768,2.0,50.0
9769,-4.5,49.0
9770,-4.5,49.0
9771,3.5,47.0
9772,22.0,124.0
9773,3.5,46.0
9774,2.0,65.0
9775,6.0,52.0
9776,-40.0,125.0
9777,-7.5,49.0
9778,91.5,143.0
9779,6.5,47.0
9780,53.5,425.0
9781,-3.5,47.0
9782,3.5,50.0
9783,1.0,47.0
9784,5.5,43.0
9785,1.5,47.0
9786,-15.5,47.0
9787,5.0,49.0
9788,-2.5,46.0
9789,161.5,392.0
9790,-0.5,46.0
9791,-1.5,54.0
9792,2.5,46.0
9793,10.5,44.0
9794,-34.0,64.0
9795,98.5,487.0
9796,-11.5,48.0
9797,5.0,45.0
9798,4.0,47.0
9799,-50.0,126.0
9800,40.0,164.0
9801,-31.0,410.0
9802,7.5,50.0
9803,1.0,52.0
9804,8.5,46.0
9805,-0.5,47.0
9806,121.0,180.0
9807,10.5,42.0
9808,7.5,50.0
9809,20.5,85.0
9810,-10.5,47.0
9811,4.5,47.0
9812,-0.5,49.0
9813,-13.5,201.0
9814,-7.5,48.0
9815,-3.0,49.0
9816,-35.0,104.0
9817,8.0,49.0
9818,5.0,44.0
9819,26.0,275.0
9820,-4.5,48.0
9821,-2.0,47.0
9822,78.0,373.0
9823,-39.0,124.0
9824,-3.0,45.0
9825,-63.5,488.0
9826,-26.0,236.0
9827,-161.5,255.0
9828,161.0,331.0
9829,0.5,50.0
9830,-9.5,53.0
9831,4.5,52.0
9832,11.5,104.0
9833,-5.0,49.0
9834,2.5,46.0
9835,-11.5,49.0
9836,-1.0,49.0
9837,1.0,53.0
9838,-5.5,46.0
9839,2.5,46.0
9840,-4.5,47.0
9841,-7.5,48.0
9842,55.0,122.0
9843,-2.5,49.0
9844,16.5,48.0
9845,-2.5,45.0
9846,-4.5,48.0
9847,13.5,48.0
9848,-3.0,87.0
9849,5.5,52.0
9850,0.5,47.0
9851,100.5,449.0
9852,15.5,182.0
9853,-35.5,164.0
9854,-4.5,47.0
9855,-7.0,47.0
9856,-17.5,65.0
9857,7.0,53.0
9858,12.0,47.0
9859,7.5,121.0
9860,2.0,46.0
9861,164.0,255.0
9862,4.5,51.0
9863,-88.5,274.0
9864,51.5,295.0
9865,61.0,140.0
9866,74.5,147.0
9867,-3.5,52.0
9868,8.0,50.0
9869,3.0,48.0
9870,101.5,444.0
9871,10.0,51.0
9872,-97.5,390.0
9873,-1.5,45.0
9874,-29.5,148.0
9875,9.0,52.0
9876,-2.5,43.0
9877,1.0,125.0
9878,-100.5,198.0
9879,-7.5,46.0
9880,-91.0,185.0
9881,4.5,46.0
9882,3.0,84.0
9883,-2.0,47.0
9884,7.5,46.0
9885,15.0,107.0
9886,-14.5,48.0
9887,-104.0,275.0
9888,-4.5,46.0
9889,-26.0,66.0
9890,54.0,502.0
9891,-5.5,43.0
9892,-4.5,45.0
9893,52.5,121.0
9894,15.5,52.0
9895,9.5,47.0
9896,2.0,53.0
9897,8.5,49.0
9898,-38.0,85.0
9899,-6.0,53.0
9900,10.5,47.0
9901,-15.0,64.0
9902,3.0,45.0
9903,1.0,46.0
9904,-96.0,576.0
9905,7.5,50.0
9906,53.5,197.0
9907,42.0,85.0
9908,-4.5,48.0
9909,-35.0,371.0
9910,10.0,45.0
9911,-6.5,48.0
9912,-58.0,258.0
9913,6.5,51.0
9914,-16.0,67.0
9915,-43.5,65.0
9916,-24.0,103.0
9917,28.5,68.0
9918,-3.0,45.0
9919,5.5,48.0
9920,17.5,48.0
9921,2.5,48.0
9922,-7.5,48.0
9923,2.5,51.0
9924,2.5,48.0
9925,-8.5,46.0
9926,65.0,146.0
9927,-15.5,66.0
9928,18.0,108.0
9929,-0.5,52.0
9930,-0.5,50.0
9931,-1.0,45.0
9932,-119.5,275.0
9933,-12.0,50.0
9934,3.5,48.0
9935,55.5,89.0
9936,8.5,50.0
9937,-5.0,46.0
9938,20.5,67.0
9939,15.5,47.0
9940,4.0,44.0
9941,2.5,48.0
9942,0.0,49.0
9943,-1.5,54.0
9944,23.5,220.0
9945,1.5,47.0
9946,48.5,146.0
9947,-7.5,46.0
9948,15.0,123.0
9949,15.0,67.0
9950,-5.5,54.0
9951,12.0,104.0
9952,-11.0,101.0
9953,4.0,49.0
9954,-7.0,47.0
9955,0.0,51.0
9956,-4.0,49.0
9957,-62.5,277.0
9958,9.0,49.0
9959,31.5,65.0
9960,-7.0,86.0
9961,-92.5,254.0
9962,0.5,50.0
9963,21.0,145.0
9964,122.0,448.0
9965,-2.5,50.0
9966,-20.5,143.0
9967,-16.5,55.0
9968,-14.0,52.0
9969,-7.5,51.0
9970,2.5,48.0
9971,8.0,48.0
9972,7.5,44.0
9973,1.5,45.0
9974,-5.5,52.0
9975,-3.5,51.0
9976,-0.5,45.0
9977,11.5,56.0
9978,-1.0,46.0
9979,-6.5,109.0
9980,-106.5,391.0
9981,-5.5,48.0
9982,-0.5,45.0
9983,-5.5,49.0
9984,-10.5,48.0
9985,5.0,53.0
9986,21.5,86.0
9987,-5.5,51.0
9988,18.5,51.0
9989,3.0,215.0
9990,3.5,49.0
9991,-5.5,47.0
9992,18.0,254.0
9993,5.0,68.0
9994,10.0,51.0
9995,-90.0,503.0
9996,-0.5,158.0
9997,3.0,50.0
9998,5.5,46.0
9999,-7.5,50.0
10000,-5.0,49.0
10001,12.5,50.0
10002,-5.0,48.0
10003,3.0,48.0
10004,-3.5,52.0
10005,-36.0,675.0
10006,7.5,435.0
10007,-19.0,68.0
10008,-3.5,51.0
10009,5.0,45.0
10010,-5.5,49.0
10011,3.5,48.0
10012,-6.0,48.0
10013,-0.5,51.0
10014,3.5,53.0
10015,-18.5,108.0
10016,-7.0,45.0
10017,-2.5,52.0
10018,-6.0,50.0
10019,-3.5,53.0
10020,-0.5,51.0
10021,-9.5,46.0
10022,-8.0,48.0
10023,-3.5,48.0
10024,6.0,49.0
10025,-7.0,127.0
10026,-10.5,49.0
10027,-9.0,45.0
10028,14.0,84.0
10029,-7.0,47.0
10030,6.5,47.0
10031,64.5,176.0
10032,12.5,46.0
10033,26.5,83.0
10034,-9.5,53.0
10035,30.5,199.0
10036,5.5,44.0
10037,-61.0,260.0
10038,-2.0,51.0
10039,7.0,46.0
10040,9.0,52.0
10041,2.5,49.0
10042,0.0,47.0
10043,-10.5,46.0
10044,-144.5,543.0
10045,2.0,51.0
10046,-4.0,47.0
10047,29.0,88.0
10048,19.5,48.0
10049,3.5,46.0
10050,-5.5,46.0
10051,59.0,557.0
10052,3.0,53.0
10053,6.5,48.0
10054,-11.5,66.0
10055,16.0,220.0
10056,17.0,46.0
10057,1.0,48.0
10058,2.0,45.0
10059,192.5,316.0
10060,-0.5,47.0
10061,-42.0,122.0
10062,11.0,50.0
10063,-12.5,46.0
10064,122.0,182.0
10065,11.5,46.0
10066,-3.5,46.0
10067,-10.0,46.0
10068,-15.0,47.0
10069,-2.0,50.0
10070,17.0,182.0
10071,11.0,47.0
10072,3.5,47.0
10073,5.5,49.0
10074,-101.0,219.0
10075,21.0,64.0
10076,66.5,161.0
10077,17.5,109.0
10078,64.0,105.0
10079,-0.5,46.0
10080,2.5,49.0
10081,-34.0,104.0
10082,-4.5,47.0
10083,-7.0,48.0
10084,-58.5,106.0
10085,2.0,46.0
10086,24.0,86.0
10087,-10.5,144.0
10088,-101.0,226.0
10089,13.0,264.0
10090,-12.5,48.0
10091,58.0,349.0
10092,-3.0,49.0
10093,-3.5,46.0
10094,-27.0,62.0
10095,155.5,559.0
10096,1.5,47.0
10097,-7.0,47.0
10098,-1.0,48.0
10099,3.5,48.0
10100,6.0,46.0
10101,-7.5,50.0
10102,2.0,106.0
10103,-42.0,83.0
10104,123.5,367.0
10105,76.0,319.0
10106,4.0,48.0
10107,-2.5,47.0
10108,0.5,47.0
10109,101.5,350.0
10110,9.0,46.0
10111,-10.0,46.0
10112,9.5,50.0
10113,8.5,54.0
10114,77.5,257.0
10115,2.0,49.0
10116,7.5,48.0
10117,-25.5,237.0
10118,9.5,48.0
10119,55.5,195.0
10120,-13.0,49.0
10121,3.0,121.0
10122,7.5,46.0
10123,-9.5,47.0
10124,2.0,53.0
10125,-2.0,46.0
10126,12.5,64.0
10127,0.0,54.0
10128,5.0,45.0
10129,-2.5,161.0
10130,-36.5,334.0
10131,-4.0,52.0
10132,-14.5,107.0
10133,4.0,49.0
10134,3.0,49.0
10135,-10.5,47.0
10136,10.5,48.0
10137,2.0,49.0
10138,-19.5,295.0
10139,-13.5,47.0
10140,-16.5,45.0
10141,12.5,48.0
10142,3.5,47.0
10143,-1.5,125.0
10144,36.0,182.0
10145,-84.5,350.0
10146,4.0,51.0
10147,-25.5,81.0
10148,-15.0,312.0
10149,4.5,130.0
10150,-4.0,44.0
10151,-4.5,45.0
10152,-14.0,67.0
10153,12.5,83.0
10154,-12.5,48.0
10155,10.0,177.0
10156,36.0,222.0
10157,-15.0,47.0
10158,1.0,48.0
10159,4.5,51.0
10160,-114.5,161.0
10161,4.0,49.0
10162,1.5,48.0
10163,101.5,317.0
10164,5.0,50.0
10165,-1.5,47.0
10166,7.0,45.0
10167,0.5,48.0
10168,-2.0,49.0
10169,2.0,50.0
10170,-10.0,47.0
10171,-6.5,51.0
10172,-9.0,65.0
10173,-47.5,197.0
10174,4.5,141.0
10175,-9.0,50.0
10176,12.5,142.0
10177,-8.0,45.0
10178,-1.0,50.0
10179,1.5,45.0
10180,36.0,124.0
10181,-117.0,483.0
10182,-2.5,50.0
10183,8.5,48.0
10184,2.5,49.0
10185,-46.5,412.0
10186,1.5,147.0
10187,-14.0,84.0
10188,3.5,48.0
10189,11.5,48.0
10190,-0.5,71.0
10191,-9.0,44.0
10192,13.0,44.0
10193,-19.0,123.0
10194,-1.0,47.0
10195,-35.5,217.0
10196,5.0,73.0
10197,-10.0,49.0
10198,-21.0,217.0
10199,-1.0,49.0
10200,-4.0,46.0
10201,11.5,52.0
10202,61.0,181.0
10203,84.5,159.0
10204,27.5,68.0
10205,-2.0,47.0
10206,-16.0,46.0
10207,10.5,47.0
10208,-13.0,69.0
10209,-4.5,48.0
10210,1.5,45.0
10211,-1.0,43.0
10212,5.0,68.0
10213,-4.0,46.0
10214,-6.0,51.0
10215,11.0,46.0
10216,-26.5,279.0
10217,1.5,200.0
10218,-7.0,47.0
10219,3.0,47.0
10220,1.0,84.0
10221,0.5,49.0
10222,-70.0,220.0
10223,57.0,124.0
10224,-37.5,254.0
10225,-17.0,43.0
10226,4.5,48.0
10227,28.0,178.0
10228,4.5,47.0
10229,-8.5,47.0
10230,-3.5,47.0
10231,-54.5,261.0
10232,4.0,47.0
10233,-4.0,50.0
10234,-0.5,49.0
10235,5.0,506.0
10236,-9.5,258.0
10237,-98.0,292.0
10238,4.0,50.0
10239,-64.5,145.0
10240,19.0,55.0
10241,-8.5,106.0
10242,-5.0,50.0
10243,-2.0,46.0
10244,-10.5,52.0
10245,-7.0,48.0
10246,56.0,142.0
10247,-1.0,45.0
10248,-4.0,48.0
10249,1.0,47.0
10250,0.5,46.0
10251,0.5,44.0
10252,-127.0,370.0
10253,6.5,51.0
10254,-9.0,51.0
10255,11.5,44.0
10256,-2.5,49.0
10257,-69.5,187.0
10258,-9.5,46.0
10259,116.5,354.0
10260,3.0,407.0
10261,76.0,272.0
10262,12.5,46.0
10263,9.0,48.0
10264,-7.5,49.0
10265,-19.0,68.0
10266,8.0,49.0
10267,-2.0,42.0
10268,-5.0,260.0
10269,-89.5,544.0
10270,-10.5,45.0
10271,-2.0,46.0
10272,-7.5,46.0
10273,-3.5,48.0
10274,-34.5,89.0
10275,44.5,258.0
10276,-0.5,47.0
10277,-9.0,279.0
10278,-22.0,106.0
10279,4.0,50.0
10280,0.5,43.0
10281,113.5,338.0
10282,-1.5,47.0
10283,-2.5,46.0
10284,10.5,53.0
10285,9.5,66.0
10286,4.5,542.0
10287,5.5,52.0
10288,12.5,48.0
10289,0.0,50.0
10290,-10.0,46.0
10291,-146.0,216.0
10292,6.0,50.0
10293,6.0,49.0
10294,-18.5,70.0
10295,-88.0,183.0
10296,-8.0,48.0
10297,20.0,84.0
10298,-20.0,217.0
10299,6.0,53.0
10300,-85.0,124.0
10301,-2.5,47.0
10302,-5.0,49.0
10303,15.5,67.0
10304,-39.0,86.0
10305,6.0,50.0
10306,-3.0,48.0
10307,16.0,49.0
10308,-10.0,48.0
10309,0.0,45.0
10310,-1.0,50.0
10311,-24.0,66.0
10312,91.0,526.0
10313,0.5,46.0
10314,-0.5,48.0
10315,5.5,49.0
10316,30.5,470.0
10317,-27.5,68.0
10318,2.5,49.0
10319,-74.5,275.0
10320,-8.5,44.0
10321,5.0,53.0
10322,175.5,276.0
10323,1.5,43.0
